MyUnknownColumn,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
225,male,group E,bachelor's degree,standard,none,married,sometimes,yes,6,school_bus,5 - 10,63,57,53
244,female,group A,associate's degree,free/reduced,none,married,sometimes,yes,1,school_bus,5 - 10,68,85,77
802,male,group B,high school,standard,none,single,regularly,yes,0,school_bus,> 10,64,59,55
594,female,group D,some high school,standard,completed,single,,yes,1,,5 - 10,81,92,96
292,female,group C,associate's degree,standard,none,divorced,never,yes,2,school_bus,> 10,60,78,74
590,male,group B,some high school,free/reduced,none,married,sometimes,yes,1,private,5 - 10,50,54,43
706,male,group C,high school,free/reduced,completed,divorced,sometimes,yes,1,private,5 - 10,55,48,51
851,female,group C,associate's degree,free/reduced,none,married,sometimes,yes,0,private,5 - 10,59,74,70
596,male,group D,associate's degree,free/reduced,none,divorced,sometimes,no,1,school_bus,> 10,69,75,67
698,male,group C,some college,standard,none,married,regularly,yes,3,private,< 5,71,74,66
56,male,group B,high school,standard,none,married,sometimes,no,3,,> 10,45,52,40
759,female,group C,high school,standard,none,married,sometimes,yes,0,private,5 - 10,19,44,41
926,female,group B,high school,standard,none,married,sometimes,yes,3,school_bus,< 5,80,92,92
876,male,group D,some college,standard,none,married,sometimes,yes,3,school_bus,5 - 10,81,82,84
703,male,group D,some college,standard,none,single,regularly,no,1,school_bus,5 - 10,44,40,42
570,female,,bachelor's degree,standard,none,married,never,no,2,school_bus,5 - 10,68,76,80
683,male,group D,bachelor's degree,standard,completed,single,regularly,yes,2,private,< 5,98,90,91
323,female,group A,high school,free/reduced,none,divorced,never,yes,4,school_bus,5 - 10,42,43,47
664,male,group C,master's degree,standard,completed,married,sometimes,yes,3,school_bus,> 10,63,54,53
406,male,group B,high school,standard,none,married,sometimes,yes,0,school_bus,< 5,85,72,73
43,male,group D,associate's degree,free/reduced,none,divorced,regularly,yes,1,private,5 - 10,70,66,59
765,female,group C,some college,free/reduced,completed,married,regularly,yes,0,,< 5,66,76,75
317,female,,some high school,free/reduced,none,married,regularly,no,1,,5 - 10,49,56,57
953,female,group D,some high school,standard,none,,never,yes,2,,5 - 10,52,56,52
571,male,group A,bachelor's degree,standard,none,married,never,yes,1,school_bus,5 - 10,88,94,89
891,female,group C,high school,standard,completed,divorced,sometimes,yes,2,school_bus,< 5,54,70,63
970,male,group B,some college,standard,none,married,regularly,yes,1,school_bus,< 5,68,58,54
66,male,group A,associate's degree,free/reduced,completed,married,sometimes,yes,3,school_bus,5 - 10,39,45,42
438,male,group C,bachelor's degree,standard,none,married,never,yes,3,school_bus,5 - 10,75,69,67
934,female,group D,associate's degree,free/reduced,none,single,regularly,no,2,school_bus,> 10,57,61,60
519,female,group C,some college,standard,none,married,sometimes,yes,3,private,5 - 10,61,74,68
985,male,group D,high school,standard,none,single,sometimes,no,2,private,5 - 10,80,64,66
365,male,group B,high school,standard,none,married,regularly,no,2,private,< 5,81,78,75
278,male,group E,,free/reduced,none,married,sometimes,yes,1,private,5 - 10,82,80,68
52,female,group C,some college,free/reduced,completed,single,regularly,no,1,private,5 - 10,61,78,72
886,female,group D,high school,standard,none,married,regularly,no,2,school_bus,< 5,68,57,63
855,male,group E,bachelor's degree,standard,completed,married,regularly,yes,0,private,5 - 10,100,100,96
80,female,group B,some college,standard,,divorced,sometimes,no,3,school_bus,5 - 10,73,81,89
398,male,group C,master's degree,standard,none,married,regularly,yes,1,school_bus,> 10,58,53,53
299,male,group D,high school,standard,completed,divorced,regularly,yes,3,private,5 - 10,64,59,63
349,male,group C,some college,standard,completed,married,regularly,yes,0,school_bus,< 5,72,75,71
212,male,group D,some college,standard,none,married,regularly,yes,1,school_bus,5 - 10,62,51,50
222,female,group C,high school,standard,,married,regularly,yes,1,school_bus,< 5,65,78,73
832,female,group C,some high school,standard,completed,single,never,no,1,,< 5,46,60,59
593,female,group D,some college,free/reduced,none,divorced,never,yes,1,private,< 5,53,65,64
619,female,group E,associate's degree,standard,none,divorced,regularly,no,2,,,93,93,88
32,male,group D,,free/reduced,none,divorced,sometimes,,2,private,5 - 10,61,66,62
458,female,group C,some high school,standard,completed,single,sometimes,yes,1,private,5 - 10,44,45,51
77,female,group D,some college,standard,completed,married,never,yes,0,private,< 5,69,76,80
4,male,group D,bachelor's degree,standard,none,married,sometimes,,1,school_bus,< 5,76,65,72
813,female,group D,some college,standard,none,divorced,regularly,yes,0,school_bus,5 - 10,71,88,87
211,male,group D,high school,free/reduced,completed,married,sometimes,yes,0,private,> 10,60,61,59
582,female,group A,,standard,none,married,sometimes,no,5,,5 - 10,60,75,80
352,female,group C,bachelor's degree,standard,none,married,regularly,no,3,school_bus,> 10,70,62,67
560,female,group D,high school,standard,none,,regularly,yes,2,school_bus,5 - 10,70,75,76
249,male,,high school,standard,none,married,sometimes,no,2,school_bus,> 10,70,60,54
124,female,group A,associate's degree,free/reduced,completed,married,sometimes,,3,private,5 - 10,49,63,62
367,female,group D,some college,standard,none,married,regularly,no,1,private,> 10,58,70,64
316,female,group B,some college,free/reduced,completed,married,regularly,yes,3,school_bus,< 5,33,47,48
143,male,group D,bachelor's degree,standard,none,married,regularly,yes,2,private,< 5,48,49,48
723,male,group E,some college,free/reduced,completed,married,sometimes,yes,3,school_bus,> 10,98,85,89
661,male,group E,master's degree,standard,none,divorced,regularly,yes,5,private,> 10,100,89,88
544,male,group C,some college,standard,completed,,regularly,yes,3,school_bus,,73,69,67
233,female,group C,bachelor's degree,standard,none,divorced,sometimes,yes,4,school_bus,< 5,64,61,61
849,female,group C,some college,standard,completed,married,sometimes,yes,1,school_bus,> 10,53,53,57
552,female,group C,master's degree,free/reduced,completed,divorced,sometimes,yes,0,school_bus,5 - 10,70,94,95
905,male,group C,some high school,standard,none,divorced,sometimes,yes,1,,< 5,50,39,42
277,female,group E,some high school,standard,completed,married,sometimes,yes,0,private,5 - 10,62,78,77
756,male,group B,bachelor's degree,free/reduced,none,divorced,regularly,yes,2,school_bus,< 5,46,51,42
788,female,group D,associate's degree,free/reduced,completed,married,never,no,1,school_bus,< 5,60,61,64
45,male,group C,associate's degree,standard,completed,single,sometimes,no,2,private,5 - 10,77,74,77
781,male,group D,bachelor's degree,free/reduced,none,divorced,regularly,yes,0,private,< 5,91,84,81
201,female,group B,some high school,standard,none,married,regularly,no,2,private,> 10,58,53,54
241,female,group D,some high school,standard,none,single,sometimes,no,3,school_bus,< 5,53,68,62
189,male,,high school,free/reduced,none,single,,yes,1,private,> 10,32,38,35
999,female,group D,some college,free/reduced,none,married,regularly,yes,1,school_bus,> 10,81,88,89
277,male,group D,some high school,standard,none,married,sometimes,yes,1,private,< 5,30,23,23
993,female,group B,associate's degree,standard,none,married,sometimes,yes,0,private,5 - 10,82,87,82
942,male,group A,some college,free/reduced,completed,married,regularly,yes,0,private,> 10,64,63,66
958,female,group B,some college,standard,completed,,sometimes,yes,1,private,5 - 10,91,100,100
424,female,group D,bachelor's degree,standard,none,married,regularly,no,3,school_bus,5 - 10,65,82,84
488,male,group C,some high school,standard,completed,married,sometimes,yes,1,school_bus,5 - 10,64,61,62
837,female,group E,high school,standard,none,single,regularly,no,2,private,5 - 10,80,77,75
591,male,group D,some high school,standard,completed,married,sometimes,no,1,private,> 10,86,92,82
194,female,group A,high school,standard,none,single,regularly,no,1,,> 10,73,73,71
832,male,group C,some college,standard,completed,married,regularly,yes,2,private,< 5,66,65,68
130,male,group E,some high school,free/reduced,completed,,sometimes,yes,2,school_bus,< 5,87,82,78
547,female,group E,some college,standard,,married,regularly,yes,3,school_bus,5 - 10,75,85,71
92,male,group D,associate's degree,free/reduced,none,married,sometimes,yes,4,school_bus,5 - 10,48,51,48
152,male,group E,high school,standard,none,single,sometimes,no,1,private,5 - 10,54,52,47
428,male,,high school,free/reduced,none,widowed,sometimes,no,1,private,5 - 10,50,46,41
787,male,group A,high school,standard,none,married,sometimes,yes,5,private,> 10,58,58,55
226,male,group D,some college,standard,,single,sometimes,yes,0,school_bus,> 10,61,60,55
129,female,group C,some college,free/reduced,none,married,sometimes,no,2,private,5 - 10,41,57,51
118,male,group C,some high school,standard,none,single,regularly,yes,3,school_bus,5 - 10,87,77,76
106,male,group D,,standard,completed,married,regularly,yes,1,school_bus,5 - 10,63,61,55
860,male,,some college,free/reduced,none,single,sometimes,yes,5,private,5 - 10,72,65,64
913,female,group B,some college,standard,completed,single,sometimes,yes,1,school_bus,> 10,48,50,53
12,female,,associate's degree,free/reduced,none,married,regularly,yes,0,school_bus,5 - 10,62,72,70
398,female,group E,associate's degree,free/reduced,completed,married,never,yes,1,school_bus,< 5,63,71,69
823,male,group A,high school,free/reduced,none,married,never,no,5,school_bus,< 5,41,42,40
668,female,,some college,free/reduced,completed,married,regularly,no,1,school_bus,5 - 10,72,72,84
660,male,group D,high school,standard,none,married,regularly,no,3,,> 10,71,62,63
392,male,group B,bachelor's degree,standard,none,married,sometimes,yes,0,,< 5,53,51,49
371,male,group D,some college,standard,completed,divorced,sometimes,yes,0,school_bus,5 - 10,96,84,84
186,male,group D,bachelor's degree,standard,completed,single,sometimes,yes,2,private,> 10,76,68,68
290,male,group C,master's degree,standard,none,married,never,yes,0,school_bus,,71,70,68
123,male,group C,some college,free/reduced,completed,single,sometimes,no,3,private,> 10,61,54,53
28,female,group E,associate's degree,standard,none,divorced,regularly,yes,0,private,> 10,70,71,75
514,female,group E,some high school,free/reduced,completed,married,regularly,no,2,school_bus,< 5,56,65,65
875,male,group A,high school,free/reduced,,married,regularly,yes,3,private,5 - 10,45,49,45
323,female,group C,some college,standard,none,married,sometimes,yes,0,private,5 - 10,60,73,68
902,female,group D,high school,standard,none,married,regularly,yes,7,school_bus,> 10,61,67,73
90,male,group D,associate's degree,standard,none,married,sometimes,no,4,school_bus,< 5,82,79,72
27,female,group C,some high school,standard,,married,never,no,1,school_bus,5 - 10,53,67,57
539,male,group C,associate's degree,standard,none,married,sometimes,yes,2,school_bus,< 5,87,77,78
77,male,group D,high school,standard,completed,married,regularly,yes,3,private,< 5,55,52,55
345,male,group E,some college,standard,completed,married,sometimes,yes,5,private,5 - 10,72,65,66
647,female,group C,bachelor's degree,standard,none,,regularly,yes,0,school_bus,< 5,53,65,63
144,male,group B,some college,free/reduced,none,married,sometimes,yes,1,school_bus,5 - 10,67,74,64
544,female,group D,,standard,none,married,sometimes,yes,2,,5 - 10,64,63,66
804,male,group C,bachelor's degree,standard,completed,married,regularly,no,1,school_bus,< 5,92,92,87
307,female,group C,some college,standard,none,single,regularly,no,3,private,> 10,38,48,50
523,female,group B,some college,free/reduced,none,married,sometimes,yes,4,school_bus,5 - 10,60,73,68
570,male,group D,some college,standard,none,single,,yes,0,school_bus,> 10,63,65,65
202,male,group C,bachelor's degree,free/reduced,none,single,never,yes,2,,< 5,75,81,76
60,female,group E,high school,standard,none,single,sometimes,no,4,,< 5,70,75,73
282,female,,high school,free/reduced,completed,married,never,yes,1,private,,62,67,74
517,female,group D,some high school,standard,none,married,sometimes,yes,3,school_bus,> 10,77,76,78
158,male,group D,associate's degree,standard,completed,married,regularly,yes,1,private,5 - 10,66,60,59
717,male,group C,associate's degree,standard,none,married,never,yes,2,,5 - 10,63,69,64
155,male,group C,some college,free/reduced,none,married,sometimes,yes,1,school_bus,5 - 10,60,57,56
647,female,group A,associate's degree,standard,completed,single,sometimes,yes,5,private,5 - 10,78,93,93
903,female,group D,some high school,standard,none,married,regularly,yes,0,school_bus,< 5,72,74,82
542,female,group C,high school,standard,none,married,sometimes,yes,3,private,< 5,67,74,77
687,male,group D,associate's degree,standard,,married,never,no,2,private,> 10,68,66,72
208,male,group D,bachelor's degree,standard,none,single,regularly,no,2,school_bus,< 5,80,79,82
916,female,group C,high school,standard,none,married,regularly,yes,2,private,,56,68,65
480,male,group B,,free/reduced,completed,single,sometimes,yes,1,private,< 5,45,55,53
724,female,group C,associate's degree,standard,completed,single,never,yes,4,school_bus,5 - 10,73,80,81
434,female,group D,associate's degree,free/reduced,,divorced,regularly,yes,0,,> 10,57,65,70
792,male,group D,high school,free/reduced,none,divorced,never,no,1,private,5 - 10,50,51,44
284,male,group B,bachelor's degree,standard,none,,regularly,yes,1,school_bus,< 5,84,81,77
887,male,group B,bachelor's degree,free/reduced,none,single,sometimes,yes,2,school_bus,< 5,64,68,65
192,male,group D,associate's degree,standard,none,single,never,yes,2,school_bus,< 5,77,86,83
69,male,group C,associate's degree,standard,completed,married,sometimes,no,2,school_bus,5 - 10,71,67,59
326,male,group C,associate's degree,free/reduced,none,married,regularly,yes,1,school_bus,5 - 10,58,63,67
0,female,group B,some college,standard,none,married,regularly,no,3,private,,70,72,74
222,male,group C,master's degree,standard,none,married,regularly,yes,1,school_bus,< 5,91,75,78
169,female,group D,some high school,free/reduced,none,married,never,no,2,school_bus,> 10,25,32,32
572,male,group C,some college,standard,none,married,sometimes,yes,2,private,> 10,61,56,56
373,male,,associate's degree,standard,completed,divorced,regularly,yes,3,school_bus,5 - 10,69,61,66
